Juistheid;Maximale afwijking;Gemiddelde absolute afwijking;onderwerp;jaarlijks_seizoenspatroon;wekelijks_seizoenspatroon;graad
0,9990655277303886;0,6787500000000009;0,21453595890410965;Ziekteverzuim;True;False;4
1,0050857823413906;0,703125;0,22110787671232876;Ziekteverzuim;True;False;5
0,9896881135932013;0,8268749999999994;0,22092037671232875;Ziekteverzuim;True;False;6
0,9823174509930146;0,8112499999999994;0,2265736301369863;Ziekteverzuim;True;False;7
0,972157956996169;0,9010937499999994;0,2771421232876712;Ziekteverzuim;True;False;8
0,9748381050682793;0,9179394531249994;0,2630192904537671;Ziekteverzuim;True;False;9
0,9914968304390506;0,8168652343749994;0,20267776113013697;Ziekteverzuim;True;False;10
0,9969368119709011;0,7565624999999994;0,2010466609589041;Ziekteverzuim;True;False;11
0,9927174156862582;0,7819531249999994;0,20726872859589043;Ziekteverzuim;True;False;12
1,0069515520387384;0,6261914062499994;0,2151726776541096;Ziekteverzuim;True;False;13
0,9925011492298897;0,8102734374999994;0,20570815496575343;Ziekteverzuim;True;False;14
0,9901206465059382;0,8112499999999994;0,20936044520547945;Ziekteverzuim;True;False;15
0,9919664555637809;0,8112499999999994;0,20643835616438355;Ziekteverzuim;True;False;16
0,9876876488717927;0,8473828124999994;0,22325171232876712;Ziekteverzuim;True;False;17
0,993887706408729;0,8034374999999994;0,20432448630136985;Ziekteverzuim;True;False;18
0,9928239772105444;0,8190624999999994;0,20368321917808216;Ziekteverzuim;True;False;19
0,987978099752148;0,8815624999999994;0,22001455479452053;Ziekteverzuim;True;False;20
0,9939606334695974;0,8073437499999994;0,20316352739726026;Ziekteverzuim;True;False;21
0,9902815889850962;0,8190624999999994;0,20621660958904106;Ziekteverzuim;True;False;22
0,9899421009431224;0,8268749999999994;0,21201541095890408;Ziekteverzuim;True;False;23
1,0086633127148943;1,4142957084290675;0,5652435880937662;Ziekteverzuim;False;True;1
1,0268073588936808;1,259765625;0,5881080907534246;Ziekteverzuim;False;True;2
1,0437572424115615;1,11328125;0,6310119863013698;Ziekteverzuim;False;True;3
1,0993490379663302;0,63671875;0,9054139554794521;Ziekteverzuim;False;True;4
1,0948942004377629;0,6875;0,8760436643835617;Ziekteverzuim;False;True;5
1,1285940467376954;0,390625;1,1148065068493151;Ziekteverzuim;False;True;6
1,0978112828725008;0,654296875;0,8952859589041098;Ziekteverzuim;False;True;7
1,0291341093443198;1,23828125;0,5927071917808219;Ziekteverzuim;False;True;8
1,0274593016705824;1,24609375;0,5894833047945205;Ziekteverzuim;False;True;9
0,9103019783854246;2,251953125;0,8345654965753425;Ziekteverzuim;False;True;10
0,985209386165384;1,615234375;0,5648080051369864;Ziekteverzuim;False;True;11
1,1481234106930178;0,21875;1,26763698630137;Ziekteverzuim;False;True;12
1,1324610670084005;0,36328125;1,144221104452055;Ziekteverzuim;False;True;13
1,1444418514822796;0,27250000000000085;1,238109589041096;Ziekteverzuim;False;True;14
1,0039088904625482;1,5;0,5630787671232879;Ziekteverzuim;False;True;15
1,1457746563878064;0,328125;1,24876198630137;Ziekteverzuim;False;True;16
1,0993377216982645;0,75;0,905568493150685;Ziekteverzuim;False;True;17
1,139729254514436;0,28812500000000085;1,2011489726027398;Ziekteverzuim;False;True;18
1,1350065986416449;0,5;1,165082191780822;Ziekteverzuim;False;True;19
1,1366160234332243;0,28500000000000014;1,176609589041096;Ziekteverzuim;False;True;20
1,1382908311069617;0,3125;1,1896335616438358;Ziekteverzuim;False;True;21
1,1305655921073803;0,33187500000000014;1,130248287671233;Ziekteverzuim;False;True;22
1,1439288473299636;0,24125000000000085;1,233914383561644;Ziekteverzuim;False;True;23
1,0086630163344594;1,414757827818443;0,5652410731013463;Ziekteverzuim;False;False;1
1,02692515452282;1,2593195135451154;0,5883191243171382;Ziekteverzuim;False;False;2
1,0428632860021834;1,12366199829318;0,6283349320913767;Ziekteverzuim;False;False;3
1,099239822017733;0,6438127258562361;0,9048376648746858;Ziekteverzuim;False;False;4
1,09431954392512;0,6856917065419452;0,8722756998951052;Ziekteverzuim;False;False;5
1,1283143326049325;0,396344829852751;1,1126244665694682;Ziekteverzuim;False;False;6
1,0980144936139196;0,6542421169579029;0,8966602648410895;Ziekteverzuim;False;False;7
1,0290246023501362;1,241450048983097;0,5925231387411078;Ziekteverzuim;False;False;8
1,0279084289811058;1,2509503662586212;0,5902222454809163;Ziekteverzuim;False;False;9
0,9095604190168874;2,258270263671875;0,8391087696650257;Ziekteverzuim;False;False;10
0,9852241601820254;1,6142578125;0,5648588398972603;Ziekteverzuim;False;False;11
1,1418365951009104;0,28125;1,217304794520548;Ziekteverzuim;False;False;12
1,1326578443364335;0,359375;1,1457140410958904;Ziekteverzuim;False;False;13
1,1418365951009104;0,28125;1,217304794520548;Ziekteverzuim;False;False;14
1,0729959643673346;0,8671875;0,7479614726027398;Ziekteverzuim;False;False;15
1,1436723452538058;0,265625;1,2318955479452056;Ziekteverzuim;False;False;16
1,0812568400553637;0,796875;0,7918339041095891;Ziekteverzuim;False;False;17
1,1436723452538058;0,265625;1,2318955479452056;Ziekteverzuim;False;False;18
1,083551527746483;0,77734375;0,8050192636986301;Ziekteverzuim;False;False;19
1,1432134077155818;0,26953125;1,2282461472602741;Ziekteverzuim;False;False;20
1,1425250014082462;0,275390625;1,2227720462328768;Ziekteverzuim;False;False;21
1,1422955326391342;0,27734375;1,220947345890411;Ziekteverzuim;False;False;22
1,142754470177358;0,2734375;1,2245967465753425;Ziekteverzuim;False;False;23
1,0040018512548545;9,950311947855775;1,5379716416748461;Flexpool;True;True;1
0,9879478008985576;10,09375;1,5279965753424658;Flexpool;True;True;2
0,978747930952944;10,125;1,5345890410958904;Flexpool;True;True;3
0,9574515251832585;10,4375;1,5539383561643836;Flexpool;True;True;4
0,9959210215180894;10,125;1,534931506849315;Flexpool;True;True;5
0,9613162095057933;10,5;1,5403253424657535;Flexpool;True;True;6
0,960377748876803;10,6875;1,54486301369863;Flexpool;True;True;7
0,9396775796583117;10,94140625;1,5776487585616439;Flexpool;True;True;8
0,9567079613974935;10,5078125;1,546029537671233;Flexpool;True;True;9
0,8912124615748404;11,25;1,753595890410959;Flexpool;True;True;10
0,9101737999527075;11,125;1,6654109589041095;Flexpool;True;True;11
0,9646488531567746;10,5;1,5643835616438355;Flexpool;True;True;12
0,8964146370300308;11,6875;1,7321917808219178;Flexpool;True;True;13
0,9186051667060771;11,40625;1,6331335616438356;Flexpool;True;True;14
0,9403227713407425;11,0;1,5784246575342467;Flexpool;True;True;15
0,8875916292267676;11,875;1,768150684931507;Flexpool;True;True;16
0,9264232087964057;11,09375;1,616181506849315;Flexpool;True;True;17
0,9033440973043273;11,3828125;1,6944991438356165;Flexpool;True;True;18
0,747221565381887;13,5;2,9493150684931506;Flexpool;True;True;19
0,9150508394419484;11,625;1,6479452054794521;Flexpool;True;True;20
1,0279616930716482;10,5;1,5294520547945205;Flexpool;True;True;21
0,9504315441002601;10,625;1,5544520547945206;Flexpool;True;True;22
0,9062721683613147;11,1875;1,6976027397260274;Flexpool;True;True;23
1,004012957450935;9,934234018406263;1,5382574813230498;Flexpool;True;False;1
0,9845929888862616;10,15625;1,5339897260273974;Flexpool;True;False;2
0,9607324426578387;10,4375;1,55736301369863;Flexpool;True;False;3
0,9528552849373374;10,625;1,5726027397260274;Flexpool;True;False;4
0,991487349255143;10,125;1,5383561643835617;Flexpool;True;False;5
0,9650755941120832;10,4306640625;1,5407587756849315;Flexpool;True;False;6
0,9716429711515725;10,53125;1,5334332191780822;Flexpool;True;False;7
0,9528405060297943;10,71875;1,5566780821917807;Flexpool;True;False;8
0,9546583116576023;10,671875;1,5555650684931508;Flexpool;True;False;9
0,8553292740600614;11,625;1,9601027397260273;Flexpool;True;False;10
0,9269035232915583;11,125;1,6085616438356165;Flexpool;True;False;11
0,8891877512414282;11,40625;1,7575342465753425;Flexpool;True;False;12
0,9018680539134547;11,59375;1,7001712328767122;Flexpool;True;False;13
0,910897966422322;11,5;1,6659246575342466;Flexpool;True;False;14
0,934056514542445;11,125;1,5945205479452054;Flexpool;True;False;15
0,9002275951761646;11,5625;1,711472602739726;Flexpool;True;False;16
0,9369827382359895;10,875;1,5881849315068493;Flexpool;True;False;17
0,9479671612674391;10,9140625;1,5793236301369864;Flexpool;True;False;18
0,9256029794277607;11,1875;1,6178082191780823;Flexpool;True;False;19
0,863221210688106;11,9375;1,922431506849315;Flexpool;True;False;20
0,9598752660203358;10,75;1,5748287671232877;Flexpool;True;False;21
0,9326520564849846;11,05078125;1,5968910530821918;Flexpool;True;False;22
0,9308347126980374;11,5;1,6020547945205479;Flexpool;True;False;23
1,0083294446859805;9,333618931863546;1,61458940700761;Flexpool;False;True;1
1,006621412420194;9,328125;1,6133080051369864;Flexpool;False;True;2
0,9971679918420431;9,4453125;1,6102525684931508;Flexpool;False;True;3
1,0260552139985812;9,0;1,6121575342465753;Flexpool;False;True;4
1,0607486994561361;8,78125;1,7141267123287671;Flexpool;False;True;5
1,0618940647907307;8,75;1,7212328767123288;Flexpool;False;True;6
1,0609371305273114;8,734375;1,7148544520547946;Flexpool;False;True;7
1,0010197446204776;9,40625;1,6121575342465753;Flexpool;False;True;8
0,9994827382359895;9,5625;1,6172945205479452;Flexpool;False;True;9
0,9125938460628991;10,359375;1,7550941780821918;Flexpool;False;True;10
0,9239477417829274;10,5;1,7095890410958905;Flexpool;False;True;11
1,0299420666824308;9,09375;1,6212328767123287;Flexpool;False;True;12
1,0172026483802317;9,25;1,6143835616438356;Flexpool;False;True;13
1,0194933790494207;9,1875;1,6169520547945206;Flexpool;False;True;14
0,913957200283755;10,375;1,7428082191780823;Flexpool;False;True;15
1,0218173622605817;9,0625;1,6095462328767123;Flexpool;False;True;16
0,9724816741546465;9,625;1,6023972602739727;Flexpool;False;True;17
1,024344555450461;9,109375;1,6133133561643835;Flexpool;False;True;18
1,0433908725467014;9,0;1,6465753424657534;Flexpool;False;True;19
1,0133675218727831;9,28125;1,6059075342465754;Flexpool;False;True;20
1,0102713407424924;9,25;1,6070205479452055;Flexpool;False;True;21
0,678115393710097;13,0;3,7294520547945207;Flexpool;False;True;22
1,0164193662804446;9,1875;1,6032534246575343;Flexpool;False;True;23
1,0083397644106542;9,317071606321525;1,614834635529842;Flexpool;False;False;1
