Juistheid;Maximale afwijking;Gemiddelde absolute afwijking;onderwerp;vensterlengte;verschuiving
0,9831761801148405;14,82653061224488;5,504721243181583;Cliënten;7;4
0,9836376915403067;14,687074829931987;5,4188642073295386;Cliënten;7;5
0,9839775453788219;14,585714285714232;5,36591213621635;Cliënten;7;6
0,9841746317091152;14,528756957635892;5,337425807688465;Cliënten;7;7
0,98259504696906;15,030923559982;5,773874616276345;Cliënten;7;14
0,9800611746817401;15,77703326309512;6,3802263894616225;Cliënten;7;21
0,9787788877532172;17,08470932667717;6,543424905727637;Cliënten;7;28
0,9749148679581963;17,678288808234697;7,729712424128561;Cliënten;7;73
0,955255027372757;17,571428571428555;13,56986301369863;Cliënten;7;365
0,9102454901414191;31,571428571428555;27,21996086105675;Cliënten;7;730
0,9834421820049156;14,749099639856013;5,46263953941286;Cliënten;14;1
0,9832345596537905;14,81256713211593;5,502911197079726;Cliënten;14;2
0,9829994970632511;14,88483965014575;5,548589742912142;Cliënten;14;3
0,9827411876570012;14,96450754214726;5,599143139955554;Cliënten;14;4
0,9824649906360696;15,049795918367295;5,661006528465925;Cliënten;14;5
0,9821763741852828;15,13907785336363;5,732324411336479;Cliënten;14;6
0,9818804442560464;15,230823363827938;5,81048531810956;Cliënten;14;7
0,9798304941969915;15,856674340425855;6,331730556078571;Cliënten;14;14
0,9784807691983954;16,24155595896798;6,66936554652556;Cliënten;14;21
0,977570134682245;16,632448361587535;6,902498649617529;Cliënten;14;28
0,9738199347166813;18,015397230320673;7,992889638082962;Cliënten;14;73
0,9547671960539867;17,928571428571445;13,717808219178082;Cliënten;14;365
0,909824122613433;31,428571428571445;27,347749510763208;Cliënten;14;730
0,9796186593182026;15,90835222978086;6,3476224251275175;Cliënten;21;1
0,9794653045336024;15,956392813535672;6,389520228177698;Cliënten;21;2
0,9793096451509219;16,005344995140945;6,434569567001489;Cliënten;21;3
0,9791513749266286;16,055177626606053;6,482871047322716;Cliënten;21;4
0,9789906310948615;16,105725623583453;6,532170308935124;Cliënten;21;5
0,9788278593315146;16,15672935840763;6,5754993586088855;Cliënten;21;6
0,9786649882769684;16,207608969526802;6,624541769400228;Cliënten;21;7
0,9775857473376496;16,53632676000086;6,924231897509177;Cliënten;21;14
0,9766996429438067;16,799411557831377;7,137399361814215;Cliënten;21;21
0,9759480707078806;17,036424145509727;7,340852229542381;Cliënten;21;28
0,9725197878278737;18,33474245617333;8,347786918435625;Cliënten;21;73
0,9542561346724174;17,666666666666686;13,87279843444227;Cliënten;21;365
0,9093971626629209;31,095238095238074;27,47723418134377;Cliënten;21;730
0,9774638268856303;16,56073074391469;6,922365906313572;Cliënten;28;1
0,97736404645109;16,59222325292984;6,952990009363409;Cliënten;28;2
0,977264835027008;16,623688046663744;6,983623791864193;Cliënten;28;3
0,9771659457929487;16,65519856592698;7,014291923881152;Cliënten;28;4
0,9770666433257691;16,68687859747888;7,047655196499691;Cliënten;28;5
0,9769671293479457;16,718765555353173;7,075299230077554;Cliënten;28;6
0,9768665892227827;16,75100854298887;7,109531614255045;Cliënten;28;7
0,9761279427592325;16,981785077561995;7,320680414105046;Cliënten;28;14
0,9754472796196152;17,184479767263724;7,490633360890585;Cliënten;28;21
0,9749273094422372;17,337879521143975;7,620921108272047;Cliënten;28;28
0,9714210512618886;19,1064639059432;8,672652470182232;Cliënten;28;73
0,9538183125166158;17,607142857142833;14,005577299412915;Cliënten;28;365
0,9089155690461991;31,321428571428555;27,623287671232877;Cliënten;28;730
0,9710797695365431;18,482551281725364;8,773593864110556;Cliënten;73;1
0,971028925612339;18,501005110851054;8,793471611061054;Cliënten;73;2
0,9709771965301554;18,519831950995524;8,808807733548347;Cliënten;73;3
0,9709245587557943;18,539036526273378;8,824418525336709;Cliënten;73;4
0,9708707288266988;18,55862712928672;8,845267179293547;Cliënten;73;5
0,9708155967376226;18,578598756708516;8,861704767634887;Cliënten;73;6
0,9707590812791121;18,598941611626117;8,878405914253605;Cliënten;73;7
0,9703204035509236;18,74928182440243;9,005723706592823;Cliënten;73;14
0,9698391306326987;18,906388838859584;9,146924037655133;Cliënten;73;21
0,9693523674568332;19,062008015567073;9,294545306118652;Cliënten;73;28
0,9663471782477038;20,02236039756491;10,205932742599051;Cliënten;73;73
0,9510791318830059;18,57534246575341;14,836291987239631;Cliënten;73;365
0,9058572181338611;32,09589041095893;28,550797522987427;Cliënten;73;730
0,9397605780770386;27,897434964581407;18,268883754356885;Cliënten;365;1
0,9397586140194202;27,887423506732034;18,269479396532653;Cliënten;365;2
0,93975579894468;27,878188807948845;18,270333127719393;Cliënten;365;3
0,939752177392391;27,86973140189167;18,271431440347;Cliënten;365;4
0,939747719360652;27,861956858617987;18,272783433128883;Cliënten;365;5
0,9397424456381792;27,85476422873427;18,27438280144485;Cliënten;365;6
0,9397363769109391;27,848082532745252;18,27622327183716;Cliënten;365;7
0,9396712081334087;27,815105035231625;18,295987087343484;Cliënten;365;14
0,9395702974150487;27,806760629580594;18,326590405311038;Cliënten;365;21
0,9394440496176611;27,818171637504463;18,364877730472752;Cliënten;365;28
0,9381692069393084;28,261260348994597;18,75150084126081;Cliënten;365;73
0,9333291752581658;23,736986301369882;20,2193432163633;Cliënten;365;365
0,8872839626258348;37,728767123287696;34,1835316194408;Cliënten;365;730
0,9980976598963575;1,6199999999999992;0,5657808219178082;Ziekteverzuim;1;1
0,9982940097209286;1,5299999999999994;0,5631780821917808;Ziekteverzuim;1;2
1,0013165094795125;1,5;0,5644109589041095;Ziekteverzuim;1;3
1,0082820999774693;1,5199999999999996;0,575095890410959;Ziekteverzuim;1;4
1,011056748318151;1,4299999999999997;0,5752054794520548;Ziekteverzuim;1;5
1,0151640003862608;1,4799999999999986;0,582931506849315;Ziekteverzuim;1;6
1,0213055653909289;1,459999999999999;0,5954246575342467;Ziekteverzuim;1;7
1,0248881449769844;1,209999999999999;0,5951232876712329;Ziekteverzuim;1;14
1,034010364695657;1,42;0,6284931506849314;Ziekteverzuim;1;21
1,053793414233752;1,42;0,7000547945205481;Ziekteverzuim;1;28
1,0688318794862712;0,8499999999999996;0,7351232876712328;Ziekteverzuim;1;73
0,994759712878617;1,049999999999999;0,272;Ziekteverzuim;1;365
1,0027102713490197;0,8399999999999999;0,2625753424657534;Ziekteverzuim;1;730
1,0021746547783674;1,4700000000000948;0,5620712328767203;Ziekteverzuim;2;1
1,0055206554891403;1,4414285714287516;0,5632552353776612;Ziekteverzuim;2;2
1,010273932047272;1,4011111113493087;0,566636888277774;Ziekteverzuim;2;3
1,0141095082797325;1,3686336229433174;0,5706917763172694;Ziekteverzuim;2;4
1,0183812680227462;1,3323546152908214;0,5755818648527268;Ziekteverzuim;2;5
1,0233043172379592;1,2892243801133318;0,5824934453452396;Ziekteverzuim;2;6
1,0272515423372952;1,2713789755678775;0,5899274759880075;Ziekteverzuim;2;7
1,0258554187598963;1,3271435713768582;0,5964198921706638;Ziekteverzuim;2;14
1,0385660287237732;1,2013580322266026;0,6321832887832448;Ziekteverzuim;2;21
1,0568981255010566;1,2563134765625321;0,7191955298854844;Ziekteverzuim;2;28
1,0693531319406424;0,7768750000000146;0,73180821917808;Ziekteverzuim;2;73
0,9947033830109112;1,1000000000000032;0,26631506849315073;Ziekteverzuim;2;365
1,0028100556860977;0,7850000000000019;0,26197260273972567;Ziekteverzuim;2;730
1,0076866260508768;1,422962962962961;0,5644262923501888;Ziekteverzuim;3;1
1,011788239336958;1,3880555555555532;0,5678912354134957;Ziekteverzuim;3;2
1,0160805523069045;1,3515555555555547;0,5726822120754552;Ziekteverzuim;3;3
1,020537624708899;1,3137037037210906;0,5781851115234231;Ziekteverzuim;3;4
1,024866885458643;1,276983931829113;0,5847866230149239;Ziekteverzuim;3;5
1,0284420025339926;1,2467805635573281;0,5916261467867664;Ziekteverzuim;3;6
1,030719560519317;1,2278479384093668;0,5965957519326719;Ziekteverzuim;3;7
1,026597800803098;1,3086951267077325;0,5889764297047027;Ziekteverzuim;3;14
1,042530471667907;1,1648856687597604;0,6406644552397898;Ziekteverzuim;3;21
1,0581157028181527;1,072487275163187;0,7226372349275343;Ziekteverzuim;3;28
1,0699008819515383;0,7307407407407407;0,7323084728564186;Ziekteverzuim;3;73
0,9946695850902886;1,136666666666665;0,2617899543378994;Ziekteverzuim;3;365
1,002883016276649;0,7533333333333321;0,2632237442922374;Ziekteverzuim;3;730
1,0150384734638733;1,3603571428571435;0,5714325552138664;Ziekteverzuim;4;1
1,0189858626934098;1,3266666666666644;0,5759544647387117;Ziekteverzuim;4;2
1,0231184095052395;1,291477272727274;0,5816660251330249;Ziekteverzuim;4;3
1,026980490057469;1,2587499999999974;0,5883501053772836;Ziekteverzuim;4;4
1,0298581381458687;1,234416666757209;0,5942993939797624;Ziekteverzuim;4;5
1,0317263820804452;1,218823569118424;0,5986122198656386;Ziekteverzuim;4;6
1,032403007038789;1,2134186078733133;0,6004729352962935;Ziekteverzuim;4;7
1,0284155387991172;1,2266333332240347;0,5917013535993;Ziekteverzuim;4;14
1,0467051250877424;1,1689902733662159;0,6452463792960548;Ziekteverzuim;4;21
1,0594625264484858;1,1098941373825078;0,7291950864702056;Ziekteverzuim;4;28
1,0706915635461254;0,7018457031250005;0,7389064640410961;Ziekteverzuim;4;73
0,9946357871696645;1,107499999999999;0,2576986301369863;Ziekteverzuim;4;365
1,0029492709305683;0,7074999999999996;0,26291095890410954;Ziekteverzuim;4;730
1,0224371921975028;1,2973;0,5806855479452057;Ziekteverzuim;5;1
1,0258551337432051;1,2680800000000012;0,5860685589041096;Ziekteverzuim;5;2
1,0289640740621486;1,2416666666666636;0,592171750380517;Ziekteverzuim;5;3
1,031274113945957;1,222171428571432;0,5972207548226072;Ziekteverzuim;5;4
1,0326480389158905;1,2106999999998358;0,6005820889557602;Ziekteverzuim;5;5
1,033112281818569;1,2070666665383474;0,6019056114917405;Ziekteverzuim;5;6
1,0327534940538345;1,2103999844983413;0,6012643387231716;Ziekteverzuim;5;7
1,0311528171395246;1,2235376316571411;0,5964492007731853;Ziekteverzuim;5;14
1,0504166570904756;1,0235379124191244;0,6522012670200268;Ziekteverzuim;5;21
1,0614096434560407;1,0277129282764808;0,7266473869125043;Ziekteverzuim;5;28
1,0714471767470302;0,7828480000000013;0,7473435791780823;Ziekteverzuim;5;73
0,9945974828596253;1,081999999999999;0,25392876712328777;Ziekteverzuim;5;365
1,003005117970837;0,7080000000000002;0,26283835616438356;Ziekteverzuim;5;730
1,0280079100689696;1,2498148148148172;0,5901946934250335;Ziekteverzuim;6;1
1,030340519013526;1,2298989898989916;0,5949907334029376;Ziekteverzuim;6;2
1,0320751088040596;1,2152136752136737;0,5989702761041011;Ziekteverzuim;6;3
1,0330830234031596;1,2068518518518534;0,6015011443711272;Ziekteverzuim;6;4
1,0333328381098397;1,2049673202614386;0,6022643854652604;Ziekteverzuim;6;5
1,033008576277467;1,2079824561435295;0,6016852368615841;Ziekteverzuim;6;6
1,0322975951520548;1,2142592605800697;0,6001738203450345;Ziekteverzuim;6;7
1,034321207308006;1,196652436029007;0,6037732586052317;Ziekteverzuim;6;14
1,0532418821120189;1,045912679266367;0,6614508034686947;Ziekteverzuim;6;21
1,0634125790799713;1,1409351699002404;0,7260362882055494;Ziekteverzuim;6;28
1,071923731048029;0,8740920781893013;0,7552034077456452;Ziekteverzuim;6;73
0,994561753629253;1,0649999999999995;0,2498493150684932;Ziekteverzuim;6;365
1,0030536153045553;0,6916666666666664;0,26260273972602743;Ziekteverzuim;6;730
1,0317621729993633;1,2178775510204112;0,5982334693877547;Ziekteverzuim;7;1
1,0328398694592325;1,208673469387751;0,6007490914173889;Ziekteverzuim;7;2
1,033449098411764;1,203615160349857;0,6022759352552879;Ziekteverzuim;7;3
1,033549833128921;1,2029846938775517;0,6026773308638373;Ziekteverzuim;7;4
1,033190374726563;1,206235827664397;0,601969303199879;Ziekteverzuim;7;5
1,032616546988964;1,2113265306121388;0,6007672067593592;Ziekteverzuim;7;6
1,0319999642989413;1,2167161410720162;0,5994174148337549;Ziekteverzuim;7;7
1,03789849229459;1,164060390743872;0,6131134271572927;Ziekteverzuim;7;14
1,0559216086832084;1,0731801455587462;0,6782620057598856;Ziekteverzuim;7;21
1,0651498595278572;1,0752828910605015;0,7231593840234883;Ziekteverzuim;7;28
1,0720961930455104;0,913549711429761;0,7594687226701855;Ziekteverzuim;7;73
0,9945256565303555;1,0542857142857143;0,24576516634050885;Ziekteverzuim;7;365
1,0030933144494152;0,7000000000000002;0,26099804305283764;Ziekteverzuim;7;730
1,0353080718293823;1,1880072028811544;0,6069737432442737;Ziekteverzuim;14;1
1,0366535889309452;1,17640708915145;0,6104521492731613;Ziekteverzuim;14;2
1,038153992936877;1,163483965014576;0,6145838282755701;Ziekteverzuim;14;3
1,0397787655536634;1,1494631765749794;0,6190461734893951;Ziekteverzuim;14;4
1,041511955661327;1,1344775510204084;0,6239446709496496;Ziekteverzuim;14;5
1,043343279164933;1,1186734693877458;0,6291620746002463;Ziekteverzuim;14;6
1,0452360799649207;1,1023469387754758;0,6349735280581312;Ziekteverzuim;14;7
1,0584972257419736;0,9886191627038912;0,6810503355959816;Ziekteverzuim;14;14
1,0679704914015722;0,9116510281222485;0,7238506564854242;Ziekteverzuim;14;21
1,0731947642606752;0,8831723233385418;0,7540925432608632;Ziekteverzuim;14;28
1,0698930674628457;0,9966509490093411;0,7612500166576874;Ziekteverzuim;14;73
0,994272517002423;0,9578571428571419;0,23077299412915855;Ziekteverzuim;14;365
1,0032981712336009;0,7628571428571416;0,2675401174168297;Ziekteverzuim;14;730
1,0591018250713553;0,985383597883601;0,6844823505116533;Ziekteverzuim;21;1
1,0602772368122482;0,9749869178440633;0,6890159068454563;Ziekteverzuim;21;2
1,0614810680613707;0,9644282474894315;0,6938576210497805;Ziekteverzuim;21;3
1,062690106920276;0,9539153439155186;0,6989153892402614;Ziekteverzuim;21;4
1,0638749779099441;0,9436451247158839;0,7039356611926118;Ziekteverzuim;21;5
1,0650291455301646;0,9336734693905466;0,7090151675923831;Ziekteverzuim;21;6
1,0661463464484353;0,9240400604568606;0,7141354094526001;Ziekteverzuim;21;7
1,0728039248957613;0,8669270906147677;0,7462224469267373;Ziekteverzuim;21;14
1,0773523697868053;0,8300127234088439;0,7704879841498978;Ziekteverzuim;21;21
1,079461003111191;0,8166702313742178;0,7819655343680741;Ziekteverzuim;21;28
1,0682001524201905;1,0541723282553495;0,7529738717535976;Ziekteverzuim;21;73
0,9942076035358292;0,9361904761904754;0,24524983692106983;Ziekteverzuim;21;365
1,0034863206556643;0,682380952380953;0,2957455968688846;Ziekteverzuim;21;730
1,0734239971927182;0,8637088545088965;0,750213218724558;Ziekteverzuim;28;1
1,0739644740609584;0,8587847866412037;0,7528505225810194;Ziekteverzuim;28;2
1,0745045914053901;0,8539147230426938;0,7555263956442487;Ziekteverzuim;28;3
1,0750377466867285;0,8491340319516514;0,758183014651227;Ziekteverzuim;28;4
1,0755619198827;0,8444505495143684;0,7608224488444297;Ziekteverzuim;28;5
1,0760764790486288;0,8398817820404165;0,7634253326099169;Ziekteverzuim;28;6
1,0765755955576102;0,8354668956309244;0,7659801925735169;Ziekteverzuim;28;7
1,0794294614479816;0,8106203254952042;0,7809464165589649;Ziekteverzuim;28;14
1,0809025558422822;0,7996981641770429;0,7897640117178161;Ziekteverzuim;28;21
1,0808266049747544;0,8025154719223764;0,7899815167931443;Ziekteverzuim;28;28
1,0671963298613012;0,9720355195193964;0,7252696221525159;Ziekteverzuim;28;73
0,9940808804933124;0,878214285714285;0,26885616438356164;Ziekteverzuim;28;365
1,0036651200860807;0,7582142857142848;0,3188238747553816;Ziekteverzuim;28;730
1,0675791549319782;0,9123296032171115;0,7211501566260846;Ziekteverzuim;73;1
1,06751044486536;0,9129517941520984;0,7208375416053259;Ziekteverzuim;73;2
1,0674461723926425;0,9135614976661977;0,7205579175989036;Ziekteverzuim;73;3
1,067385532919485;0,914164689740991;0,720307174997681;Ziekteverzuim;73;4
1,0673268072614919;0,9147682454162442;0,7200736723206984;Ziekteverzuim;73;5
1,0672702539702097;0,915377546073957;0,7198617750965347;Ziekteverzuim;73;6
1,0672137299783866;0,9159986437864909;0,7196555521735878;Ziekteverzuim;73;7
1,066766271557583;0,9208021014620407;0,7179552923192523;Ziekteverzuim;73;14
1,0662790532474995;0,9261407519681999;0,7161954998584322;Ziekteverzuim;73;21
1,065659532185698;0,9320403063511264;0,713632619188223;Ziekteverzuim;73;28
1,059945690194338;0,9878168505008293;0,6892198645454165;Ziekteverzuim;73;73
0,9941363584052317;0,9575342465753431;0,3924687558641395;Ziekteverzuim;73;365
1,0040362169081312;0,9338356164383548;0,4535646462750985;Ziekteverzuim;73;730
0,9944559893246313;1,5359737150199777;0,5614699441446375;Ziekteverzuim;365;1
0,9944623962258781;1,5359696198640744;0,5614834266011013;Ziekteverzuim;365;2
0,9944687337311073;1,5359605448412061;0,561500438529059;Ziekteverzuim;365;3
0,9944749459800859;1,5359491167014632;0,5615131647906012;Ziekteverzuim;365;4
0,9944809783792992;1,5359362781387738;0,5615253895465507;Ziekteverzuim;365;5
0,9944869159689499;1,5359253148500756;0,561537823579376;Ziekteverzuim;365;6
0,9944927249968871;1,5359147646748799;0,5615479172181708;Ziekteverzuim;365;7
0,9945298724429903;1,5357487085977137;0,5616022562928062;Ziekteverzuim;365;14
0,9945720554470173;1,5352571723869897;0,5616958948901027;Ziekteverzuim;365;21
0,9946106752590727;1,5346205946684623;0,5618095320346834;Ziekteverzuim;365;28
0,9949421476057271;1,5312860967660367;0,562877893906993;Ziekteverzuim;365;73
0,995250777043517;1,5438630136986298;0,5675843122537062;Ziekteverzuim;365;365
1,0049921711404999;1,4512602739726024;0,5747174329142429;Ziekteverzuim;365;730
0,9063608418065736;10,0;1,7753424657534247;Flexpool;1;1
0,9496334830929297;9,0;1,7123287671232876;Flexpool;1;2
0,9929061243792859;8,0;1,83013698630137;Flexpool;1;3
0,9666587845826436;10,0;1,8547945205479452;Flexpool;1;4
0,9496334830929297;11,0;1,8876712328767122;Flexpool;1;5
0,9744620477654292;8,0;1,7589041095890412;Flexpool;1;6
0,9493970205722393;8,0;2,0602739726027397;Flexpool;1;7
0,9668952471033341;11,0;1,8904109589041096;Flexpool;1;14
0,9810829983447623;10,0;1,8794520547945206;Flexpool;1;21
0,9829746985102861;12,0;1,8630136986301369;Flexpool;1;28
1,036651690707023;10,0;2,0082191780821916;Flexpool;1;73
0,9749349728068101;12,0;1,9726027397260273;Flexpool;1;365
0,9676046346654056;13,0;2,0136986301369864;Flexpool;1;730
0,9752518325845423;9,7;1,6098890997215347;Flexpool;2;1
0,9926865520386445;9,500001012391294;1,609918510178444;Flexpool;2;2
0,97835930042129;9,667611163109541;1,614271757825287;Flexpool;2;3
0,9689520778092932;9,76955509185791;1,6153637232723779;Flexpool;2;4
0,9693199738800485;9,70292854309082;1,6093797740940399;Flexpool;2;5
0,9666402761196697;9,714599609375;1,6048493843310478;Flexpool;2;6
0,9671061133144939;9,6456298828125;1,599533527346114;Flexpool;2;7
0,9687830316284696;9,859375;1,6159231056905772;Flexpool;2;14
0,9814339144118827;9,625;1,620348201385916;Flexpool;2;21
0,9945242415649386;9,8125;1,6245364672517124;Flexpool;2;28
1,0365334594466777;8,0;1,713013698630137;Flexpool;2;73
0,9745802790257744;11,5;1,795890410958904;Flexpool;2;365
0,9679593284464413;12,0;1,7904109589041095;Flexpool;2;730
0,9909920429875176;9,518518518518519;1,612009932587613;Flexpool;3;1
0,9854559128766925;9,583333333360386;1,61231191217917;Flexpool;3;2
0,9762955956666058;9,688887040133915;1,6100709435122136;Flexpool;3;3
